virus_id	vBins_members	vBins_proteins	vBins_redundancy	vBins_membership	membership_provirus	membership_taxonomy	membership_Genome type	membership_Host type	vBins_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	kmer_freq	vBins_warnings	Covered Fraction_BGR_130305	RPKM_BGR_130305	Covered Fraction_BGR_130527	RPKM_BGR_130527	Covered Fraction_BGR_130708	RPKM_BGR_130708	Covered Fraction_BGR_130829	RPKM_BGR_130829	Covered Fraction_BGR_130925	RPKM_BGR_130925	Covered Fraction_BGR_131021	RPKM_BGR_131021	Covered Fraction_BGR_131118	RPKM_BGR_131118	Covered Fraction_BGR_140106	RPKM_BGR_140106	Covered Fraction_BGR_140121	RPKM_BGR_140121	Covered Fraction_BGR_140221	RPKM_BGR_140221	Covered Fraction_BGR_140320	RPKM_BGR_140320	Covered Fraction_BGR_140423	RPKM_BGR_140423	Covered Fraction_BGR_140605	RPKM_BGR_140605	Covered Fraction_BGR_140717	RPKM_BGR_140717	Covered Fraction_BGR_140821	RPKM_BGR_140821	Covered Fraction_BGR_140919	RPKM_BGR_140919	Covered Fraction_BGR_141022	RPKM_BGR_141022	Covered Fraction_BGR_150108	RPKM_BGR_150108
vBin_266	4	18	0	BGR_140221_NODE_5781_length_2067_cov_4.040755	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	9834	15	9	0	Low-quality	Genome-fragment	25.75	AAI-based (medium-confidence)	1.0		0.31711546	50.01186	0.35271317	45.602413	0.34230927	52.40255	0.62046105	30.465559	0.36495307	28.042767	0.5327417	23.347794	0.5115259	70.98929	0.31956345	106.515434	0.5557936	97.84094	0.9518564	132.09737	0.49163607	88.68208	0.2766218	99.11324	0.47256222	91.45692	0.7719298	62.303555	0.41503468	36.067604	0.4391065	47.29635	0.32782537	37.318226	0.44308445	58.918686
vBin_267	2	9	0	BGR_140221_NODE_3027_length_3130_cov_5.833821	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	5148	8	4	0	Low-quality	Genome-fragment	11.44	AAI-based (medium-confidence)	1.0		0.26488906	35.786022	0.44472557	56.304203	0.45971194	90.90106	0.7713118	47.818596	0.36804205	36.48368	0.5922538	34.94177	0.23511094	37.250725	0.19540678	40.649178	0.49396652	83.5209	0.92526275	137.48709	0.14305177	20.144934	0.231413	66.74876	0.42098093	84.89782	0.71934605	76.847435	0.5943947	66.565414	0.5282211	55.029167	0.72888285	228.18999	0.4223433	70.66704
vBin_267	2	9	0	BGR_140221_NODE_6053_length_2008_cov_3.855095	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	5148	8	4	0	Low-quality	Genome-fragment	11.44	AAI-based (medium-confidence)	1.0		0.26488906	35.786022	0.44472557	56.304203	0.45971194	90.90106	0.7713118	47.818596	0.36804205	36.48368	0.5922538	34.94177	0.23511094	37.250725	0.19540678	40.649178	0.49396652	83.5209	0.92526275	137.48709	0.14305177	20.144934	0.231413	66.74876	0.42098093	84.89782	0.71934605	76.847435	0.5943947	66.565414	0.5282211	55.029167	0.72888285	228.18999	0.4223433	70.66704
vBin_268	2	12	0	BGR_141022_NODE_2350_length_3812_cov_3.768965	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	6699	12	4	1	Low-quality	Genome-fragment	15.24	HMM-based (lower-bound)	1.0		0.15248916	22.906836	0.44864702	70.7707	0.182688	13.964707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1445657	18.568636	0.0	0.0	0.124981314	18.114525	0.8292719	59.53309	0.35042608	31.19838	0.12856929	6.7631	0.9448348	233.70511	0.819106	196.15268
vBin_268	2	12	0	BGR_141022_NODE_3546_length_2877_cov_3.026223	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	6699	12	4	1	Low-quality	Genome-fragment	15.24	HMM-based (lower-bound)	1.0		0.15248916	22.906836	0.44864702	70.7707	0.182688	13.964707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1445657	18.568636	0.0	0.0	0.124981314	18.114525	0.8292719	59.53309	0.35042608	31.19838	0.12856929	6.7631	0.9448348	233.70511	0.819106	196.15268
vBin_269	2	43	0	BGR_130925_NODE_107_length_32390_cov_19.519561	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	35850	38	8	0	Low-quality	Genome-fragment	21.05	AAI-based (high-confidence)	1.0		0.0	0.0	0.0	0.0	0.26177454	25.628654	0.9953125	693.9927	0.9866908	667.38336	0.99405694	693.90356	0.6376674	103.40647	0.18872768	52.446964	0.0	0.0	0.20853795	15.69505	0.3843471	53.71615	0.0	0.0	0.0	0.0	0.85544086	80.507385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vBin_269	2	43	0	BGR_130925_NODE_1018_length_5783_cov_19.096020_1_2334_5783	Yes	Unclassified	Unknown	Unknown	35850	38	8	0	Low-quality	Genome-fragment	21.05	AAI-based (high-confidence)	1.0		0.0	0.0	0.0	0.0	0.26177454	25.628654	0.9953125	693.9927	0.9866908	667.38336	0.99405694	693.90356	0.6376674	103.40647	0.18872768	52.446964	0.0	0.0	0.20853795	15.69505	0.3843471	53.71615	0.0	0.0	0.0	0.0	0.85544086	80.507385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vBin_270	2	6	0	BGR_130305_NODE_7680_length_2072_cov_5.978185	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	5033	6	2	0	Low-quality	Genome-fragment	10.61	AAI-based (medium-confidence)	1.22		0.7845909	256.23734	0.72207844	151.83679	0.9048377	158.06976	0.9538125	121.80394	0.80887914	119.42067	0.9508262	153.68951	0.9679474	491.88242	0.73720884	446.98312	0.936094	361.8342	0.9548079	380.2349	0.76149714	272.00113	0.83695	671.3901	0.8048975	400.43597	0.96754926	149.15141	0.85327494	174.26274	0.9108103	225.15616	0.8711925	225.13722	0.85427034	193.85506
vBin_270	2	6	0	BGR_130527_NODE_3765_length_2951_cov_3.373273	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	5033	6	2	0	Low-quality	Genome-fragment	10.61	AAI-based (medium-confidence)	1.22		0.7845909	256.23734	0.72207844	151.83679	0.9048377	158.06976	0.9538125	121.80394	0.80887914	119.42067	0.9508262	153.68951	0.9679474	491.88242	0.73720884	446.98312	0.936094	361.8342	0.9548079	380.2349	0.76149714	272.00113	0.83695	671.3901	0.8048975	400.43597	0.96754926	149.15141	0.85327494	174.26274	0.9108103	225.15616	0.8711925	225.13722	0.85427034	193.85506
vBin_271	5	18	5	BGR_130527_NODE_4215_length_2758_cov_11.368849	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	13038	16	11	0	Low-quality	Genome-fragment	34.38	AAI-based (medium-confidence)	1.56	high kmer_freq may indicate large duplication	0.39906138	84.87548	0.8369749	378.3618	0.8716726	173.67339	0.22857362	9.636461	0.17887367	13.460244	0.20533928	5.870179	0.68233573	151.26486	0.3105093	96.40966	0.11094014	17.478586	0.0	0.0	0.29027542	36.630363	0.27773502	96.74582	0.23942144	31.694984	0.3957532	25.703735	0.3259732	27.650686	0.3521311	30.453594	0.0	0.0	0.49615327	79.99306
vBin_271	5	18	5	BGR_130527_NODE_4825_length_2541_cov_7.230088	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	13038	16	11	0	Low-quality	Genome-fragment	34.38	AAI-based (medium-confidence)	1.56	high kmer_freq may indicate large duplication	0.39906138	84.87548	0.8369749	378.3618	0.8716726	173.67339	0.22857362	9.636461	0.17887367	13.460244	0.20533928	5.870179	0.68233573	151.26486	0.3105093	96.40966	0.11094014	17.478586	0.0	0.0	0.29027542	36.630363	0.27773502	96.74582	0.23942144	31.694984	0.3957532	25.703735	0.3259732	27.650686	0.3521311	30.453594	0.0	0.0	0.49615327	79.99306
vBin_271	5	18	5	BGR_130527_NODE_5575_length_2333_cov_11.312994	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	13038	16	11	0	Low-quality	Genome-fragment	34.38	AAI-based (medium-confidence)	1.56	high kmer_freq may indicate large duplication	0.39906138	84.87548	0.8369749	378.3618	0.8716726	173.67339	0.22857362	9.636461	0.17887367	13.460244	0.20533928	5.870179	0.68233573	151.26486	0.3105093	96.40966	0.11094014	17.478586	0.0	0.0	0.29027542	36.630363	0.27773502	96.74582	0.23942144	31.694984	0.3957532	25.703735	0.3259732	27.650686	0.3521311	30.453594	0.0	0.0	0.49615327	79.99306
vBin_271	5	18	5	BGR_130708_NODE_3548_length_3329_cov_8.414783	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	13038	16	11	0	Low-quality	Genome-fragment	34.38	AAI-based (medium-confidence)	1.56	high kmer_freq may indicate large duplication	0.39906138	84.87548	0.8369749	378.3618	0.8716726	173.67339	0.22857362	9.636461	0.17887367	13.460244	0.20533928	5.870179	0.68233573	151.26486	0.3105093	96.40966	0.11094014	17.478586	0.0	0.0	0.29027542	36.630363	0.27773502	96.74582	0.23942144	31.694984	0.3957532	25.703735	0.3259732	27.650686	0.3521311	30.453594	0.0	0.0	0.49615327	79.99306
vBin_271	5	18	5	BGR_130708_k141_34679_length_2037_cov_9.0000	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	13038	16	11	0	Low-quality	Genome-fragment	34.38	AAI-based (medium-confidence)	1.56	high kmer_freq may indicate large duplication	0.39906138	84.87548	0.8369749	378.3618	0.8716726	173.67339	0.22857362	9.636461	0.17887367	13.460244	0.20533928	5.870179	0.68233573	151.26486	0.3105093	96.40966	0.11094014	17.478586	0.0	0.0	0.29027542	36.630363	0.27773502	96.74582	0.23942144	31.694984	0.3957532	25.703735	0.3259732	27.650686	0.3521311	30.453594	0.0	0.0	0.49615327	79.99306
vBin_272	3	6	0	BGR_130925_NODE_4933_length_2092_cov_2.830633	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	8842	4	2	0	Low-quality	Genome-fragment	22.07	AAI-based (medium-confidence)	1.41		0.0	0.0	0.0	0.0	0.0	0.0	0.65903425	39.863605	0.526978	39.663628	0.9500113	107.34811	0.74812967	110.44781	0.0	0.0	0.22636591	22.890923	0.25357062	23.725492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vBin_272	3	6	0	BGR_131021_NODE_5366_length_3001_cov_15.684657	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	8842	4	2	0	Low-quality	Genome-fragment	22.07	AAI-based (medium-confidence)	1.41		0.0	0.0	0.0	0.0	0.0	0.0	0.65903425	39.863605	0.526978	39.663628	0.9500113	107.34811	0.74812967	110.44781	0.0	0.0	0.22636591	22.890923	0.25357062	23.725492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vBin_272	3	6	0	BGR_131118_NODE_2242_length_3729_cov_3.724551	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	8842	4	2	0	Low-quality	Genome-fragment	22.07	AAI-based (medium-confidence)	1.41		0.0	0.0	0.0	0.0	0.0	0.0	0.65903425	39.863605	0.526978	39.663628	0.9500113	107.34811	0.74812967	110.44781	0.0	0.0	0.22636591	22.890923	0.25357062	23.725492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vBin_273	3	18	0	BGR_130708_NODE_1990_length_4888_cov_5.189737	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	12232	15	5	0	Low-quality	Genome-fragment	30.92	AAI-based (medium-confidence)	1.09		0.2690796	40.150368	0.3531772	43.071045	0.86365867	198.87473	0.72371435	46.944088	0.46962005	34.793137	0.49926302	16.171297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21257779	56.166904	0.11464134	15.875278	0.33205044	19.06777	0.893793	148.57588	0.9590567	296.81668	0.9071405	243.0821	0.8003603	171.63475
vBin_273	3	18	0	BGR_140919_NODE_2326_length_4047_cov_5.587675	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	12232	15	5	0	Low-quality	Genome-fragment	30.92	AAI-based (medium-confidence)	1.09		0.2690796	40.150368	0.3531772	43.071045	0.86365867	198.87473	0.72371435	46.944088	0.46962005	34.793137	0.49926302	16.171297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21257779	56.166904	0.11464134	15.875278	0.33205044	19.06777	0.893793	148.57588	0.9590567	296.81668	0.9071405	243.0821	0.8003603	171.63475
vBin_273	3	18	0	BGR_141022_NODE_2911_length_3277_cov_4.532588	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	12232	15	5	0	Low-quality	Genome-fragment	30.92	AAI-based (medium-confidence)	1.09		0.2690796	40.150368	0.3531772	43.071045	0.86365867	198.87473	0.72371435	46.944088	0.46962005	34.793137	0.49926302	16.171297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21257779	56.166904	0.11464134	15.875278	0.33205044	19.06777	0.893793	148.57588	0.9590567	296.81668	0.9071405	243.0821	0.8003603	171.63475
vBin_274	2	18	0	BGR_140106_NODE_915_length_4638_cov_5.828060	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	8853	18	4	0	Low-quality	Genome-fragment	19.66	AAI-based (medium-confidence)	1.0		0.26099738	58.91225	0.32002714	44.61017	0.3901391	65.13942	0.40981567	16.88818	0.18817143	14.131942	0.28225714	16.74917	0.2533077	35.416775	0.9767047	885.6813	0.36265972	74.21882	0.6384711	84.32134	0.50932944	93.63761	0.19212937	71.101555	0.47755286	95.915016	0.75686985	120.59382	0.37871763	40.642727	0.3683139	30.694365	0.49021825	76.16527	0.52889293	77.452736
vBin_274	2	18	0	BGR_140106_NODE_1057_length_4205_cov_7.224096	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	8853	18	4	0	Low-quality	Genome-fragment	19.66	AAI-based (medium-confidence)	1.0		0.26099738	58.91225	0.32002714	44.61017	0.3901391	65.13942	0.40981567	16.88818	0.18817143	14.131942	0.28225714	16.74917	0.2533077	35.416775	0.9767047	885.6813	0.36265972	74.21882	0.6384711	84.32134	0.50932944	93.63761	0.19212937	71.101555	0.47755286	95.915016	0.75686985	120.59382	0.37871763	40.642727	0.3683139	30.694365	0.49021825	76.16527	0.52889293	77.452736
vBin_275	2	24	0	BGR_140919_NODE_1236_length_7343_cov_10.226948	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	13722	24	3	0	Low-quality	Genome-fragment	19.46	HMM-based (lower-bound)	1.0		0.685458	205.60957	0.64782673	168.7812	0.9469808	460.96402	0.9154755	125.07484	0.84881854	133.06183	0.8464119	61.536953	0.0	0.0	0.13542882	30.463167	0.7287777	309.27786	0.78252625	167.90907	0.646514	164.55672	0.66671526	462.70932	0.7792445	487.78278	0.9848308	308.87338	0.7098892	102.307	0.98526835	410.3357	0.9286756	726.4866	0.6670799	108.325325
vBin_275	2	24	0	BGR_140919_NODE_1449_length_6369_cov_11.375990	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	13722	24	3	0	Low-quality	Genome-fragment	19.46	HMM-based (lower-bound)	1.0		0.685458	205.60957	0.64782673	168.7812	0.9469808	460.96402	0.9154755	125.07484	0.84881854	133.06183	0.8464119	61.536953	0.0	0.0	0.13542882	30.463167	0.7287777	309.27786	0.78252625	167.90907	0.646514	164.55672	0.66671526	462.70932	0.7792445	487.78278	0.9848308	308.87338	0.7098892	102.307	0.98526835	410.3357	0.9286756	726.4866	0.6670799	108.325325
vBin_276	2	16	0	BGR_131021_NODE_1874_length_6336_cov_16.158096	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	9424	15	10	0	Low-quality	Genome-fragment	20.49	AAI-based (medium-confidence)	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.9097089	83.41308	0.6783514	82.30363	0.98534095	214.54445	0.84289354	177.4325	0.35574675	105.38172	0.52634376	83.12427	0.39685574	41.687836	0.0	0.0	0.0	0.0	0.0	0.0	0.123220734	6.8110957	0.0	0.0	0.0	0.0	0.0	0.0	0.2401742	20.160994
vBin_276	2	16	0	BGR_131021_NODE_5164_length_3078_cov_19.952365	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	9424	15	10	0	Low-quality	Genome-fragment	20.49	AAI-based (medium-confidence)	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.9097089	83.41308	0.6783514	82.30363	0.98534095	214.54445	0.84289354	177.4325	0.35574675	105.38172	0.52634376	83.12427	0.39685574	41.687836	0.0	0.0	0.0	0.0	0.0	0.0	0.123220734	6.8110957	0.0	0.0	0.0	0.0	0.0	0.0	0.2401742	20.160994
vBin_277	2	14	0	BGR_131021_NODE_5390_length_2992_cov_8.067756	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	11673	13	6	0	Medium-quality	Genome-fragment	50.58	AAI-based (medium-confidence)	1.0		0.0	0.0	0.0	0.0	0.21152362	16.018166	0.5038155	24.370392	0.48212296	34.28792	0.96596074	103.134384	0.24444826	23.869638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9771928	573.4783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13324188	10.613028
vBin_277	2	14	0	BGR_140605_NODE_609_length_8671_cov_6.798166	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	11673	13	6	0	Medium-quality	Genome-fragment	50.58	AAI-based (medium-confidence)	1.0		0.0	0.0	0.0	0.0	0.21152362	16.018166	0.5038155	24.370392	0.48212296	34.28792	0.96596074	103.134384	0.24444826	23.869638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9771928	573.4783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13324188	10.613028
vBin_278	2	16	0	BGR_130829_NODE_1725_length_4790_cov_4.296727	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	7184	16	10	0	Low-quality	Genome-fragment	10.97	AAI-based (high-confidence)	1.0		0.2552272	46.988075	0.21187621	21.99541	0.26888764	19.530928	0.8617229	53.050137	0.59144133	57.48493	0.9098132	61.937374	0.6969612	126.11829	0.442431	145.56418	0.49609703	66.8548	0.352523	36.469593	0.36478952	54.825443	0.0	0.0	0.52090883	87.827415	0.6905492	40.45523	0.31990522	25.049042	0.38988012	30.74116	0.29481462	27.817715	0.5238361	63.26443
vBin_278	2	16	0	BGR_131118_NODE_4015_length_2384_cov_5.093173	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	7184	16	10	0	Low-quality	Genome-fragment	10.97	AAI-based (high-confidence)	1.0		0.2552272	46.988075	0.21187621	21.99541	0.26888764	19.530928	0.8617229	53.050137	0.59144133	57.48493	0.9098132	61.937374	0.6969612	126.11829	0.442431	145.56418	0.49609703	66.8548	0.352523	36.469593	0.36478952	54.825443	0.0	0.0	0.52090883	87.827415	0.6905492	40.45523	0.31990522	25.049042	0.38988012	30.74116	0.29481462	27.817715	0.5238361	63.26443
vBin_279	2	11	0	BGR_131021_NODE_3586_length_3990_cov_6.352478	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	7035	11	10	0	Low-quality	Genome-fragment	18.5	AAI-based (high-confidence)	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.84455514	54.175327	0.5390747	39.136124	0.98932385	95.83494	0.35843417	37.151905	0.0	0.0	0.23473309	35.933044	0.74761564	74.48622	0.121708184	11.787008	0.10291815	24.409616	0.47103202	55.19399	0.5824911	36.9898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vBin_279	2	11	0	BGR_131021_NODE_5274_length_3035_cov_6.653691	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	7035	11	10	0	Low-quality	Genome-fragment	18.5	AAI-based (high-confidence)	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.84455514	54.175327	0.5390747	39.136124	0.98932385	95.83494	0.35843417	37.151905	0.0	0.0	0.23473309	35.933044	0.74761564	74.48622	0.121708184	11.787008	0.10291815	24.409616	0.47103202	55.19399	0.5824911	36.9898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vBin_280	3	14	3	BGR_130305_NODE_4739_length_2721_cov_5.962116	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	11054	13	11	0	Low-quality	Genome-fragment	31.95	AAI-based (high-confidence)	1.44		0.6097517	163.8609	0.7264818	197.82779	0.87330073	293.47568	0.97661775	386.3946	0.962389	405.46326	0.9574044	309.14313	0.9267718	334.30203	0.55618995	241.33655	0.89042956	327.1473	0.91562444	367.52847	0.8568969	395.858	0.7640022	585.3714	0.8930578	623.73987	0.9692768	303.09464	0.4120899	47.282486	0.73781043	119.922295	0.7453326	175.58786	0.7052746	138.3557
vBin_280	3	14	3	BGR_130527_NODE_1384_length_5637_cov_6.719635	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	11054	13	11	0	Low-quality	Genome-fragment	31.95	AAI-based (high-confidence)	1.44		0.6097517	163.8609	0.7264818	197.82779	0.87330073	293.47568	0.97661775	386.3946	0.962389	405.46326	0.9574044	309.14313	0.9267718	334.30203	0.55618995	241.33655	0.89042956	327.1473	0.91562444	367.52847	0.8568969	395.858	0.7640022	585.3714	0.8930578	623.73987	0.9692768	303.09464	0.4120899	47.282486	0.73781043	119.922295	0.7453326	175.58786	0.7052746	138.3557
vBin_280	3	14	3	BGR_140717_NODE_4051_length_2676_cov_21.151469	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	11054	13	11	0	Low-quality	Genome-fragment	31.95	AAI-based (high-confidence)	1.44		0.6097517	163.8609	0.7264818	197.82779	0.87330073	293.47568	0.97661775	386.3946	0.962389	405.46326	0.9574044	309.14313	0.9267718	334.30203	0.55618995	241.33655	0.89042956	327.1473	0.91562444	367.52847	0.8568969	395.858	0.7640022	585.3714	0.8930578	623.73987	0.9692768	303.09464	0.4120899	47.282486	0.73781043	119.922295	0.7453326	175.58786	0.7052746	138.3557
vBin_281	2	11	0	BGR_140221_NODE_2055_length_4119_cov_4.496309	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	6440	10	7	0	Low-quality	Genome-fragment	46.17	AAI-based (high-confidence)	1.01		0.2777605	42.89314	0.17636082	20.450373	0.27138415	21.790806	0.5122862	14.235194	0.22628304	9.717633	0.46469674	17.450504	0.125972	10.823935	0.10155521	24.36106	0.20404355	35.332294	0.92270607	166.82655	0.112130634	12.87772	0.0	0.0	0.1415241	26.38185	0.34245723	16.794868	0.0	0.0	0.111819595	7.9149566	0.21975116	21.98414	0.15054433	15.400279
vBin_281	2	11	0	BGR_140221_NODE_4828_length_2311_cov_5.119681	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	6440	10	7	0	Low-quality	Genome-fragment	46.17	AAI-based (high-confidence)	1.01		0.2777605	42.89314	0.17636082	20.450373	0.27138415	21.790806	0.5122862	14.235194	0.22628304	9.717633	0.46469674	17.450504	0.125972	10.823935	0.10155521	24.36106	0.20404355	35.332294	0.92270607	166.82655	0.112130634	12.87772	0.0	0.0	0.1415241	26.38185	0.34245723	16.794868	0.0	0.0	0.111819595	7.9149566	0.21975116	21.98414	0.15054433	15.400279
vBin_282	3	20	0	BGR_140717_NODE_1357_length_6466_cov_5.610825	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	15820	20	4	0	Low-quality	Genome-fragment	18.36	AAI-based (medium-confidence)	1.0		0.0	0.0	0.36981013	56.59317	0.30455697	30.545443	0.35601267	13.415794	0.1686709	11.073181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18607596	27.513899	0.109113924	32.559032	0.0	0.0	0.986519	170.01747	0.57253164	51.36434	0.9279114	166.42284	0.20082279	15.788314	0.6921519	102.36637
vBin_282	3	20	0	BGR_140717_NODE_1404_length_6227_cov_5.289857	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales	dsDNA	Prokaryote	15820	20	4	0	Low-quality	Genome-fragment	18.36	AAI-based (medium-confidence)	1.0		0.0	0.0	0.36981013	56.59317	0.30455697	30.545443	0.35601267	13.415794	0.1686709	11.073181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18607596	27.513899	0.109113924	32.559032	0.0	0.0	0.986519	170.01747	0.57253164	51.36434	0.9279114	166.42284	0.20082279	15.788314	0.6921519	102.36637
vBin_282	3	20	0	BGR_140717_NODE_3268_length_3107_cov_5.970511	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	15820	20	4	0	Low-quality	Genome-fragment	18.36	AAI-based (medium-confidence)	1.0		0.0	0.0	0.36981013	56.59317	0.30455697	30.545443	0.35601267	13.415794	0.1686709	11.073181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18607596	27.513899	0.109113924	32.559032	0.0	0.0	0.986519	170.01747	0.57253164	51.36434	0.9279114	166.42284	0.20082279	15.788314	0.6921519	102.36637
vBin_283	2	6	0	BGR_131021_NODE_8986_length_2087_cov_5.059055	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	4104	5	3	0	Low-quality	Genome-fragment	8.51	AAI-based (medium-confidence)	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.39936492	10.590475	0.14533463	6.104971	0.96507084	70.163475	0.45530045	67.9999	0.13678554	51.015015	0.28358573	36.99506	0.18050806	9.585962	0.29677576	50.56408	0.0	0.0	0.12310699	17.757898	0.51441133	23.080635	0.0	0.0	0.0	0.0	0.0	0.0	0.21323888	22.171913
