Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	mut_R1	mut_R2	wt_R1	wt_R2
sense	NC_003901.1	Protein Homology	CDS	3691212	3691955	.	+	0	ID=cds-WP_011034948.1;Parent=gene-MM_RS19275;Dbxref=GenBank:WP_011034948.1,GeneID:68225832;Name=WP_011034948.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034948.1;locus_tag=MM_RS19275;product=glycosyltransferase family 4 protein;protein_id=WP_011034948.1;transl_table=11	3.3622974613946314e-06	8.207781129927642e-06	2.0585331551467035e-06	5.8336532670219396e-06
sense	NC_003901.1	Protein Homology	CDS	3691939	3693177	.	+	0	ID=cds-WP_226987634.1;Parent=gene-MM_RS15870;Dbxref=GenBank:WP_226987634.1,GeneID:1481393;Name=WP_226987634.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015052468.1;locus_tag=MM_RS15870;product=prenyltransferase/squalene oxidase repeat-containing protein;protein_id=WP_226987634.1;transl_table=11	1.176804111488121e-05	1.1966484638025346e-05	8.920310338969049e-06	1.2437789041009042e-05
sense	NC_003901.1	Protein Homology	CDS	3693205	3695367	.	+	0	ID=cds-WP_011034950.1;Parent=gene-MM_RS15875;Dbxref=GenBank:WP_011034950.1,GeneID:1481394;Name=WP_011034950.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034950.1;locus_tag=MM_RS15875;product=bi-domain-containing oxidoreductase;protein_id=WP_011034950.1;transl_table=11	1.2947794610107397e-05	1.787301872217888e-05	1.2076727843527327e-05	1.61801326462684e-05
sense	NC_003901.1	GeneMarkS-2+	CDS	3695405	3696820	.	+	0	ID=cds-WP_048036417.1;Parent=gene-MM_RS15880;Dbxref=GenBank:WP_048036417.1,GeneID:1481395;Name=WP_048036417.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS15880;product=phenylacetate--CoA ligase family protein;protein_id=WP_048036417.1;transl_table=11	2.9641306567557936e-05	3.960701859893432e-05	1.5416126072987536e-05	2.0986475904003456e-05
sense	NC_003901.1	Protein Homology	CDS	3697016	3697399	.	+	0	ID=cds-WP_011034952.1;Parent=gene-MM_RS15885;Dbxref=GenBank:WP_011034952.1,GeneID:1481396;Name=WP_011034952.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF021127.5;locus_tag=MM_RS15885;product=CapA family protein;protein_id=WP_011034952.1;transl_table=11	5.397372240659803e-06	7.51740701619541e-06	3.568124135587619e-06	5.503446478322585e-06
sense	NC_003901.1	Protein Homology	CDS	3698077	3699579	.	+	0	ID=cds-WP_226987635.1;Parent=gene-MM_RS15895;Dbxref=GenBank:WP_226987635.1,GeneID:1481398;Name=WP_226987635.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413007.1;locus_tag=MM_RS15895;product=MBL fold metallo-hydrolase;protein_id=WP_226987635.1;transl_table=11	2.4597860375465986e-05	3.2447583345414884e-05	1.811509176529099e-05	3.017723152280217e-05
sense	NC_003901.1	Protein Homology	CDS	3699582	3699818	.	+	0	ID=cds-WP_011034955.1;Parent=gene-MM_RS15900;Dbxref=GenBank:WP_011034955.1,GeneID:1481399;Name=WP_011034955.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034955.1;locus_tag=MM_RS15900;product=DUF3006 domain-containing protein;protein_id=WP_011034955.1;transl_table=11	2.176645198692314e-05	2.1094764586262628e-05	2.031086046411414e-05	2.0252683040227113e-05
sense	NC_003901.1	Protein Homology	CDS	3700356	3701027	.	+	0	ID=cds-WP_011034956.1;Parent=gene-MM_RS15905;Dbxref=GenBank:WP_011034956.1,GeneID:1481400;Name=WP_011034956.1;Ontology_term=GO:0009055,GO:0010181;gbkey=CDS;go_function=electron transfer activity|0009055||IEA,FMN binding|0010181||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034956.1;locus_tag=MM_RS15905;product=flavodoxin family protein;protein_id=WP_011034956.1;transl_table=11	2.822560237328651e-05	3.6973369202103954e-05	1.8664033939996778e-05	2.3114475208954855e-05
sense	NC_003901.1	Protein Homology	CDS	3701142	3701930	.	+	0	ID=cds-WP_011034957.1;Parent=gene-MM_RS15910;Dbxref=GenBank:WP_011034957.1,GeneID:1481401;Name=WP_011034957.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034957.1;locus_tag=MM_RS15910;product=DUF169 domain-containing protein;protein_id=WP_011034957.1;transl_table=11	2.265126710834278e-05	2.4124739863198533e-05	2.0585331551467034e-05	2.3114475208954855e-05
sense	NC_003901.1	GeneMarkS-2+	CDS	3702004	3702513	.	-	0	ID=cds-WP_050035743.1;Parent=gene-MM_RS17580;Dbxref=GenBank:WP_050035743.1,GeneID:25392719;Name=WP_050035743.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS17580;product=hypothetical protein;protein_id=WP_050035743.1;transl_table=11	1.592667218555352e-05	2.2859053988022775e-05	2.0859802638819928e-05	2.9278335264676152e-05
sense	NC_003901.1	GeneMarkS-2+	CDS	3702633	3705143	.	-	0	ID=cds-WP_011034959.1;Parent=gene-MM_RS15920;Dbxref=GenBank:WP_011034959.1,GeneID:1481403;Name=WP_011034959.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS15920;product=hypothetical protein;protein_id=WP_011034959.1;transl_table=11	1.1148670529887462e-05	1.1065162878430488e-05	6.77028682137138e-06	1.0236410449680008e-05
sense	NC_003901.1	Protein Homology	CDS	3705182	3706237	.	-	0	ID=cds-WP_011034960.1;Parent=gene-MM_RS17585;Dbxref=GenBank:WP_011034960.1,GeneID:25392720;Name=WP_011034960.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF019896.5;locus_tag=MM_RS17585;product=D-Ala-D-Ala carboxypeptidase family metallohydrolase;protein_id=WP_011034960.1;transl_table=11	2.0350747792651716e-06	3.605287038379431e-06	8.234132620586813e-07	1.816137337846453e-06
sense	NC_003901.1	Protein Homology	CDS	3706265	3708682	.	-	0	ID=cds-WP_080503091.1;Parent=gene-MM_RS17590;Dbxref=GenBank:WP_080503091.1,GeneID:25392721;Name=WP_080503091.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF012311.5;locus_tag=MM_RS17590;product=S8 family peptidase;protein_id=WP_080503091.1;transl_table=11	1.417916232074973e-05	2.101805635140349e-05	7.685190445881027e-06	1.1227030815778073e-05
sense	NC_003901.1	GeneMarkS-2+	CDS	3708804	3712136	.	-	0	ID=cds-WP_011034962.1;Parent=gene-MM_RS15935;Dbxref=GenBank:WP_011034962.1,GeneID:1481406;Name=WP_011034962.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS15935;product=hypothetical protein;protein_id=WP_011034962.1;transl_table=11	2.265126710834278e-05	2.4316510450346375e-05	1.5644851979114944e-05	3.2910609940369054e-05
sense	NC_003901.1	Protein Homology	CDS	3712269	3714686	.	-	0	ID=cds-WP_011034963.1;Parent=gene-MM_RS15940;Dbxref=GenBank:WP_011034963.1,GeneID:1481407;Name=WP_011034963.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034963.1;locus_tag=MM_RS15940;product=hypothetical protein;protein_id=WP_011034963.1;transl_table=11	2.3654057579285037e-05	3.122025158766869e-05	1.9761918289408353e-05	1.9151993744562594e-05
sense	NC_003901.1	Protein Homology	CDS	3715678	3716520	.	+	0	ID=cds-WP_048036992.1;Parent=gene-MM_RS15945;Dbxref=GenBank:WP_048036992.1,GeneID:1481408;Name=WP_048036992.1;Ontology_term=GO:0016829;gbkey=CDS;go_function=lyase activity|0016829||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413020.1;locus_tag=MM_RS15945;product=fumarate hydratase;protein_id=WP_048036992.1;transl_table=11	2.265126710834278e-05	2.3319303397177598e-05	1.2213963387203774e-05	1.496937442103743e-05
sense	NC_003901.1	Protein Homology	CDS	3716520	3717098	.	+	0	ID=cds-WP_011034965.1;Parent=gene-MM_RS15950;Dbxref=GenBank:WP_011034965.1,GeneID:1481409;Name=WP_011034965.1;Ontology_term=GO:0016836;gbkey=CDS;go_function=hydro-lyase activity|0016836||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034965.1;locus_tag=MM_RS15950;product=FumA C-terminus/TtdB family hydratase beta subunit;protein_id=WP_011034965.1;transl_table=11	1.0794744481319607e-05	1.2580150516898441e-05	8.325622983037777e-06	6.383997914854198e-06
sense	NC_003901.1	Protein Homology	CDS	3717190	3718035	.	-	0	ID=cds-WP_048039766.1;Parent=gene-MM_RS15955;Dbxref=GenBank:WP_048039766.1,GeneID:1481410;Name=WP_048039766.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034966.1;locus_tag=MM_RS15955;product=helix-turn-helix transcriptional regulator;protein_id=WP_048039766.1;transl_table=11	0.0002811057640750196	0.00029343456774781813	0.00026788378125642436	0.00022586144347035888
sense	NC_003901.1	Protein Homology	CDS	3718274	3721102	.	-	0	ID=cds-WP_011034967.1;Parent=gene-MM_RS15960;Dbxref=GenBank:WP_011034967.1,GeneID:1481411;Name=WP_011034967.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034967.1;locus_tag=MM_RS15960;product=cation-translocating P-type ATPase;protein_id=WP_011034967.1;transl_table=11	7.609410044208903e-06	1.2043192872884483e-05	8.920310338969049e-06	8.365238647050328e-06
sense	NC_003901.1	Protein Homology	CDS	3721178	3722221	.	-	0	ID=cds-WP_011034968.1;Parent=gene-MM_RS15965;Dbxref=GenBank:WP_011034968.1,GeneID:1481412;Name=WP_011034968.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034968.1;locus_tag=MM_RS15965;product=polyphosphate kinase 2 family protein;protein_id=WP_011034968.1;transl_table=11	1.2387411699874958e-06	1.9944141063375575e-06	1.5095909804409158e-06	1.3208271547974203e-06
sense	NC_003901.1	Protein Homology	CDS	3722258	3723100	.	-	0	ID=cds-WP_011034969.1;Parent=gene-MM_RS15970;Dbxref=GenBank:WP_011034969.1,GeneID:1481413;Name=WP_011034969.1;Ontology_term=GO:0055085,GO:0022857;gbkey=CDS;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: protein motif:HMM:NF019310.5;locus_tag=MM_RS15970;product=MFS transporter;protein_id=WP_011034969.1;transl_table=11	5.043446192091947e-06	5.522992909857852e-06	6.1755994654401106e-06	6.053791126154843e-06
sense	NC_003901.1	Protein Homology	CDS	3723270	3723818	.	-	0	ID=cds-WP_011034970.1;Parent=gene-MM_RS15975;Dbxref=GenBank:WP_011034970.1,GeneID:1481414;Name=WP_011034970.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413024.1;locus_tag=MM_RS15975;product=HdeD family acid-resistance protein;protein_id=WP_011034970.1;transl_table=11	3.5392604856785592e-06	4.142244682393389e-06	2.744710873528938e-06	3.7423436052593575e-06
sense	NC_003901.1	Protein Homology	CDS	3724524	3729071	.	-	0	ID=cds-WP_048045965.1;Parent=gene-MM_RS15980;Dbxref=GenBank:WP_048045965.1,GeneID:1481415;Name=WP_048045965.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413025.1;locus_tag=MM_RS15980;product=NosD domain-containing protein;protein_id=WP_048045965.1;transl_table=11	4.4476706770027234e-05	5.815762672903557e-05	2.7721579822642273e-05	3.966150428711143e-05
sense	NC_003901.1	Protein Homology	CDS	3729492	3730013	.	+	0	ID=cds-WP_011034972.1;Parent=gene-MM_RS15985;Dbxref=GenBank:WP_011034972.1,GeneID:1481416;Name=WP_011034972.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034972.1;locus_tag=MM_RS15985;product=DUF367 family protein;protein_id=WP_011034972.1;transl_table=11	9.379040287048182e-06	1.2426734047180168e-05	1.1665021212497986e-05	9.135721154015491e-06
sense	NC_003901.1	Protein Homology	CDS	3730047	3730517	.	+	0	ID=cds-WP_011034973.1;Parent=gene-MM_RS15990;Dbxref=GenBank:WP_011034973.1,GeneID:1481417;Name=WP_011034973.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034973.1;locus_tag=MM_RS15990;product=TIGR00725 family protein;protein_id=WP_011034973.1;transl_table=11	2.5659638521169556e-06	4.909327030984758e-06	6.861777183822345e-07	3.3754471733711853e-06
sense	NC_003901.1	Protein Homology	CDS	3730798	3733056	.	+	0	ID=cds-WP_011034974.1;Parent=gene-MM_RS15995;Dbxref=GenBank:WP_011034974.1,GeneID:1481418;Name=WP_011034974.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034974.1;locus_tag=MM_RS15995;product=DNA topoisomerase I;protein_id=WP_011034974.1;transl_table=11	0.00014572905049781468	0.00017236340372848047	8.426262381733839e-05	0.00010478562094726201
sense	NC_003901.1	Protein Homology	CDS	3733774	3734220	.	+	0	ID=cds-WP_011034975.1;Parent=gene-MM_RS16000;Dbxref=GenBank:WP_011034975.1,GeneID:1481419;Name=WP_011034975.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034975.1;locus_tag=MM_RS16000;product=universal stress protein;protein_id=WP_011034975.1;transl_table=11	2.1412525938355283e-05	2.009755753309385e-05	2.1134273726172823e-05	2.8177645969011634e-05
sense	NC_003901.1	Protein Homology	CDS	3734775	3736025	.	+	0	ID=cds-WP_011034976.1;Parent=gene-MM_RS16005;Dbxref=GenBank:WP_011034976.1,GeneID:1481420;Name=WP_011034976.1;Ontology_term=GO:0016787,GO:0046872;gbkey=CDS;go_function=hydrolase activity|0016787||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034976.1;locus_tag=MM_RS16005;product=MBL fold metallo-hydrolase;protein_id=WP_011034976.1;transl_table=11	2.353608222976242e-05	2.4393218685205512e-05	9.880959144704177e-06	1.5409650139303237e-05
sense	NC_003901.1	Protein Homology	CDS	3736256	3736654	.	+	0	ID=cds-WP_015413031.1;Parent=gene-MM_RS16010;Dbxref=GenBank:WP_015413031.1,GeneID:1481421;Name=WP_015413031.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413031.1;locus_tag=MM_RS16010;product=hypothetical protein;protein_id=WP_015413031.1;transl_table=11	0.0001240510800230335	0.00013692419922355925	0.00011308208798939225	0.00010456548308812911
sense	NC_003901.1	Protein Homology	CDS	3736689	3738683	.	-	0	ID=cds-WP_011034978.1;Parent=gene-MM_RS16015;Dbxref=GenBank:WP_011034978.1,GeneID:1481422;Name=WP_011034978.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034978.1;locus_tag=MM_RS16015;product=DUF460 domain-containing protein;protein_id=WP_011034978.1;transl_table=11	9.025114238480326e-05	8.407222540561396e-05	6.422623444057715e-05	7.066425278166199e-05
sense	NC_003901.1	Protein Homology	CDS	3739438	3740490	.	-	0	ID=cds-WP_011034979.1;Parent=gene-MM_RS16020;Dbxref=GenBank:WP_011034979.1,GeneID:1481423;Name=WP_011034979.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034979.1;locus_tag=MM_RS16020;product=serine/threonine-protein kinase RIO2;protein_id=WP_011034979.1;transl_table=11	6.367719490483341e-05	7.164549135843381e-05	4.8855853548815095e-05	6.758232275380134e-05
sense	NC_003901.1	Protein Homology	CDS	3740773	3741954	.	+	0	ID=cds-WP_011034980.1;Parent=gene-MM_RS16025;Dbxref=GenBank:WP_011034980.1,GeneID:1481424;Name=WP_011034980.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034980.1;locus_tag=MM_RS16025;product=hypothetical protein;protein_id=WP_011034980.1;transl_table=11	2.955282505541597e-05	3.006962806478164e-05	3.0466290696171212e-05	2.6856818814214215e-05
sense	NC_003901.1	Protein Homology	CDS	3742803	3743093	.	+	0	ID=cds-WP_011034981.1;Parent=gene-MM_RS16030;Dbxref=GenBank:WP_011034981.1,GeneID:1481425;Name=WP_011034981.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034981.1;locus_tag=MM_RS16030;product=hypothetical protein;protein_id=WP_011034981.1;transl_table=11	1.0175373896325859e-05	1.5341646971827367e-05	6.587306096469451e-06	1.6290201575834852e-05
sense	NC_003901.1	Protein Homology	CDS	3744148	3744378	.	+	0	ID=cds-WP_048037537.1;Parent=gene-MM_RS16040;Dbxref=GenBank:WP_048037537.1,GeneID:24772090;Name=WP_048037537.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011022495.1;locus_tag=MM_RS16040;product=hypothetical protein;protein_id=WP_048037537.1;transl_table=11	3.9374272903173976e-05	4.9246686779565844e-05	2.387898459970176e-05	3.764357391172648e-05
sense	NC_003901.1	Protein Homology	CDS	3744639	3745139	.	-	0	ID=cds-WP_048038613.1;Parent=gene-MM_RS16045;Dbxref=GenBank:WP_048038613.1,GeneID:1481426;Name=WP_048038613.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011307958.1;locus_tag=MM_RS16045;product=type 1 glutamine amidotransferase domain-containing protein;protein_id=WP_048038613.1;transl_table=11	8.494225165628542e-06	1.1276110524293114e-05	7.136248271175238e-06	8.145100787917426e-06
sense	NC_003901.1	Protein Homology	CDS	3745285	3746469	.	-	0	ID=cds-WP_011034983.1;Parent=gene-MM_RS16050;Dbxref=GenBank:WP_011034983.1,GeneID:1481427;Name=WP_011034983.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034983.1;locus_tag=MM_RS16050;product=trans-sulfuration enzyme family protein;protein_id=WP_011034983.1;transl_table=11	3.0083714128267754e-05	2.6362063379923356e-05	2.168321590087861e-05	2.1353372335891628e-05
sense	NC_003901.1	Protein Homology	CDS	3746722	3747942	.	+	0	ID=cds-WP_011034984.1;Parent=gene-MM_RS16055;Dbxref=GenBank:WP_011034984.1,GeneID:1481428;Name=WP_011034984.1;Ontology_term=GO:0009435,GO:0004516;gbkey=CDS;gene=pncB;go_function=nicotinate phosphoribosyltransferase activity|0004516||IEA;go_process=NAD biosynthetic process|0009435||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034984.1;locus_tag=MM_RS16055;product=nicotinate phosphoribosyltransferase;protein_id=WP_011034984.1;transl_table=11	6.0344391280819435e-05	7.920125249205879e-05	4.7209027024697735e-05	5.83365326702194e-05
sense	NC_003901.1	GeneMarkS-2+	CDS	3748177	3748344	.	-	0	ID=cds-WP_015413039.1;Parent=gene-MM_RS18640;Dbxref=GenBank:WP_015413039.1,GeneID:43445876;Name=WP_015413039.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS18640;product=hypothetical protein;protein_id=WP_015413039.1;transl_table=11	3.7162235099624875e-06	4.449077621829936e-06	3.0191819608818316e-06	2.8617921687277443e-06
sense	NC_003901.1	Protein Homology	CDS	3748526	3749884	.	-	0	ID=cds-WP_015413041.1;Parent=gene-MM_RS16060;Dbxref=GenBank:WP_015413041.1,GeneID:1481429;Name=WP_015413041.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413041.1;locus_tag=MM_RS16060;product=TolB family protein;protein_id=WP_015413041.1;transl_table=11	1.0838985237390589e-05	9.511821122532967e-06	8.234132620586814e-06	9.02565222444904e-06
sense	NC_003901.1	Protein Homology	CDS	3750678	3751430	.	-	0	ID=cds-WP_015413042.1;Parent=gene-MM_RS16070;Dbxref=GenBank:WP_015413042.1,GeneID:1481430;Name=WP_015413042.1;Ontology_term=GO:0004089,GO:0008270;gbkey=CDS;go_function=carbonate dehydratase activity|0004089||IEA,zinc ion binding|0008270||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413042.1;locus_tag=MM_RS16070;product=carbonic anhydrase;protein_id=WP_015413042.1;transl_table=11	4.954964679949983e-06	5.522992909857852e-06	5.489421747057876e-06	6.824273633120005e-06
sense	NC_003901.1	Protein Homology	CDS	3751638	3752336	.	+	0	ID=cds-WP_011034987.1;Parent=gene-MM_RS16075;Dbxref=GenBank:WP_011034987.1,GeneID:1481431;Name=WP_011034987.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034987.1;locus_tag=MM_RS16075;product=hypothetical protein;protein_id=WP_011034987.1;transl_table=11	5.988428741768123e-05	7.571102780596805e-05	4.7209027024697735e-05	6.56010820216052e-05
sense	NC_003901.1	Protein Homology	CDS	3752761	3754134	.	+	0	ID=cds-WP_011034988.1;Parent=gene-MM_RS16080;Dbxref=GenBank:WP_011034988.1,GeneID:1481432;Name=WP_011034988.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034988.1;locus_tag=MM_RS16080;product=HEAT repeat domain-containing protein;protein_id=WP_011034988.1;transl_table=11	2.625443090834609e-05	2.2859053988022775e-05	1.5370380891762053e-05	1.805130444889808e-05
sense	NC_003901.1	Protein Homology	CDS	3754298	3755257	.	-	0	ID=cds-WP_011034989.1;Parent=gene-MM_RS16090;Dbxref=GenBank:WP_011034989.1,GeneID:1481433;Name=WP_011034989.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034989.1;locus_tag=MM_RS16090;product=hypothetical protein;protein_id=WP_011034989.1;transl_table=11	4.158631070672307e-05	4.498170892139784e-05	4.336643180175722e-05	6.053791126154843e-05
sense	NC_003901.1	Protein Homology	CDS	3756195	3756611	.	+	0	ID=cds-WP_011034990.1;Parent=gene-MM_RS16095;Dbxref=GenBank:WP_011034990.1,GeneID:1481434;Name=WP_011034990.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034990.1;locus_tag=MM_RS16095;product=ArsR/SmtB family transcription factor;protein_id=WP_011034990.1;transl_table=11	1.2829819260584778e-05	1.9944141063375578e-05	1.591932306646784e-05	1.8491580167163886e-05
sense	NC_003901.1	Protein Homology	CDS	3756998	3758062	.	+	0	ID=cds-WP_226987636.1;Parent=gene-MM_RS16100;Dbxref=GenBank:WP_226987636.1,GeneID:1481435;Name=WP_226987636.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413046.1;locus_tag=MM_RS16100;product=hypothetical protein;protein_id=WP_226987636.1;transl_table=11	2.4597860375465986e-05	2.4163093980628102e-05	1.7428914046908756e-05	2.4435302363752277e-05
sense	NC_003901.1	Protein Homology	CDS	3758156	3759352	.	+	0	ID=cds-WP_011034992.1;Parent=gene-MM_RS16105;Dbxref=GenBank:WP_011034992.1,GeneID:1481436;Name=WP_011034992.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413047.1;locus_tag=MM_RS16105;product=helix-turn-helix transcriptional regulator;protein_id=WP_011034992.1;transl_table=11	3.5879253173566394e-05	3.912119977815978e-05	3.128970395822989e-05	3.775364284129293e-05
sense	NC_003901.1	GeneMarkS-2+	CDS	3759902	3760168	.	+	0	ID=cds-WP_048045970.1;Parent=gene-MM_RS16110;Dbxref=GenBank:WP_048045970.1,GeneID:24772093;Name=WP_048045970.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS16110;product=hypothetical protein;protein_id=WP_048045970.1;transl_table=11	4.4506200607407886e-05	5.47696796894237e-05	4.034724984087539e-05	4.2046331094384545e-05
sense	NC_003901.1	Protein Homology	CDS	3760521	3761441	.	+	0	ID=cds-WP_015413049.1;Parent=gene-MM_RS16115;Dbxref=GenBank:WP_015413049.1,GeneID:1481437;Name=WP_015413049.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413049.1;locus_tag=MM_RS16115;product=ABC transporter ATP-binding protein;protein_id=WP_015413049.1;transl_table=11	1.100710011046032e-05	1.3500649335208083e-05	8.783074795292602e-06	1.9041924814996142e-05
sense	NC_003901.1	GeneMarkS-2+	CDS	3761564	3762112	.	+	0	ID=cds-WP_226987637.1;Parent=gene-MM_RS19280;Dbxref=GenBank:WP_226987637.1,GeneID:68225833;Name=WP_226987637.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS19280;product=hypothetical protein;protein_id=WP_226987637.1;transl_table=11	2.9198899006848117e-06	4.679202326407347e-06	2.607475329852491e-06	2.6416543095948405e-06
sense	NC_003901.1	GeneMarkS-2+	CDS	3762058	3762846	.	+	0	ID=cds-WP_226987638.1;Parent=gene-MM_RS19285;Dbxref=GenBank:WP_226987638.1,GeneID:68225834;Name=WP_226987638.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS19285;product=COG1361 S-layer family protein;protein_id=WP_226987638.1;transl_table=11	3.663134602677309e-06	6.596908197885767e-06	2.8819464172053848e-06	5.8336532670219396e-06
sense	NC_003901.1	Protein Homology	CDS	3762879	3764117	.	+	0	ID=cds-WP_011034996.1;Parent=gene-MM_RS16125;Dbxref=GenBank:WP_011034996.1,GeneID:1481440;Name=WP_011034996.1;Ontology_term=GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034996.1;locus_tag=MM_RS16125;product=ABC transporter permease;protein_id=WP_011034996.1;transl_table=11	3.441930822322399e-05	3.390503980773848e-05	1.1253314581468646e-05	3.313074779950196e-05
sense	NC_003901.1	Protein Homology	CDS	3765096	3765497	.	+	0	ID=cds-MM_RS19630;Parent=gene-MM_RS19630;Dbxref=GeneID:95969273;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;end_range=3765497,.;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF013961.5;locus_tag=MM_RS19630;partial=true;product=transglutaminase domain-containing protein;pseudo=true;transl_table=11	6.724594922789263e-06	7.440698781336272e-06	4.940479572352088e-06	5.9437221965883914e-06
sense	NC_003901.1	Protein Homology	CDS	3765780	3767903	.	-	0	ID=cds-WP_011034997.1;Parent=gene-MM_RS16130;Dbxref=GenBank:WP_011034997.1,GeneID:1481441;Name=WP_011034997.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011034997.1;locus_tag=MM_RS16130;product=sensor histidine kinase;protein_id=WP_011034997.1;transl_table=11	5.648069858395368e-05	7.049486783554674e-05	4.9404795723520884e-05	6.802259847206714e-05
sense	NC_003901.1	Protein Homology	CDS	3768717	3769415	.	+	0	ID=cds-WP_226987766.1;Parent=gene-MM_RS16135;Dbxref=GenBank:WP_226987766.1,GeneID:1481442;Name=WP_226987766.1;Ontology_term=GO:0046872,GO:0051536;gbkey=CDS;go_function=metal ion binding|0046872||IEA,iron-sulfur cluster binding|0051536||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011022520.1;locus_tag=MM_RS16135;product=YkgJ family cysteine cluster protein;protein_id=WP_226987766.1;transl_table=11	4.2294162803858785e-05	3.927461624787806e-05	6.61475320520474e-05	6.229901413461166e-05
